experiment,case,instance_class,N,target_kappa,actual_kappa,eps_target,seed,certify_terminal,certificate_tol,effective_terminal_eps,total_iters,fwd_phases,rev_phases,runtime_sec,matched_pairs,object_terminal_certificate_passed_warm,terminal_certificate_passed_warm,terminal_fallback_used,cs_violation,feasible,outside_i_exact_error,outside_j_exact_error,outside_i_upper_ok,outside_j_upper_ok,matched_pair_error,object_terminal_certificate_passed_final,terminal_certificate_passed_final,full_equilibrium_diagnostic_passed
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3206.90478515625,1e-06,5,True,0.0,1e-06,619,15,13,0.054405791917815804,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3891.00439453125,1e-06,6,True,0.0,1e-06,1185,15,13,0.09809187520295382,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2573.46142578125,1e-06,7,True,0.0,1e-06,1576,15,13,0.12160783284343779,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6216.8857421875,1e-06,8,True,0.0,1e-06,2689,14,13,0.20234266691841185,100,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,8351.984375,1e-06,9,True,0.0,1e-06,755,14,13,0.07395612495020032,100,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9405.0185546875,1e-06,10,True,0.0,1e-06,1000,15,13,0.08138508419506252,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9828.84375,1e-06,11,True,0.0,1e-06,2180,15,13,0.15735137509182096,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9870.4658203125,1e-06,12,True,0.0,1e-06,1615,15,13,0.1298235838767141,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2888.017822265625,1e-06,13,True,0.0,1e-06,2137,15,13,0.15858666715212166,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6511.09130859375,1e-06,14,True,0.0,1e-06,1591,15,13,0.12214137497358024,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3334.798828125,1e-06,15,True,0.0,1e-06,1758,15,13,0.13582745799794793,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5074.91064453125,1e-06,16,True,0.0,1e-06,820,14,13,0.07234237482771277,100,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2697.6884765625,1e-06,17,True,0.0,1e-06,994,15,13,0.08470183284953237,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9969.783203125,1e-06,18,True,0.0,1e-06,1105,15,13,0.09209195896983147,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3641.628173828125,1e-06,19,True,0.0,1e-06,1834,15,13,0.15053874999284744,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7323.44189453125,1e-06,20,True,0.0,1e-06,1274,15,13,0.09895804198458791,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4248.95361328125,1e-06,21,True,0.0,1e-06,1633,14,13,0.13197299977764487,100,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3023.114013671875,1e-06,22,True,0.0,1e-06,923,15,13,0.07362754107452929,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5915.900390625,1e-06,23,True,0.0,1e-06,1125,15,13,0.09133683401159942,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9484.3251953125,1e-06,24,True,0.0,1e-06,3457,15,13,0.2431678338907659,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6915.87353515625,1e-06,25,True,0.0,1e-06,792,15,13,0.06960529205389321,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7493.90869140625,1e-06,26,True,0.0,1e-06,959,15,13,0.07753358292393386,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9516.4462890625,1e-06,27,True,0.0,1e-06,694,15,13,0.06090566702187061,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7122.02392578125,1e-06,28,True,0.0,1e-06,996,15,13,0.08060937514528632,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3771.36669921875,1e-06,29,True,0.0,1e-06,1111,15,13,0.0880978750064969,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4219.09326171875,1e-06,30,True,0.0,1e-06,1154,15,13,0.09684508317150176,100,False,False,True,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.642578125,0.01,1,True,0.0,0.01,559,8,6,0.07029062509536743,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.1949462890625,0.01,2,True,0.0,0.01,388,8,6,0.05570108303800225,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,973.9508056640625,0.01,3,True,0.0,0.01,448,8,6,0.057730959029868245,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,927.8377075195312,0.01,4,True,0.0,0.01,648,8,6,0.07906991592608392,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,952.2741088867188,0.01,5,True,0.0,0.01,996,8,6,0.2184364169370383,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,983.9453735351562,0.01,6,True,0.0,0.01,1316,8,6,0.14712429093196988,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,998.868408203125,0.01,7,True,0.0,0.01,1304,8,6,0.14108479185961187,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,946.6638793945312,0.01,8,True,0.0,0.01,1084,8,6,0.12003175006248057,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.5675048828125,0.01,9,True,0.0,0.01,1005,8,6,0.1552595840767026,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.3355712890625,0.01,10,True,0.0,0.01,491,8,6,0.054208500077947974,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,969.8717651367188,0.01,11,True,0.0,0.01,1066,8,6,0.259301541140303,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,971.563720703125,0.01,12,True,0.0,0.01,600,8,6,0.0606372500769794,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,970.6587524414062,0.01,13,True,0.0,0.01,473,8,6,0.08321108296513557,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,999.78857421875,0.01,14,True,0.0,0.01,513,8,6,0.08998262509703636,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,980.714111328125,0.01,15,True,0.0,0.01,552,8,6,0.05951895797625184,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,995.1966552734375,0.01,16,True,0.0,0.01,610,8,6,0.08554641692899168,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,972.2655029296875,0.01,17,True,0.0,0.01,456,8,6,0.05324066593311727,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.5144653320312,0.01,18,True,0.0,0.01,507,8,6,0.0733431251719594,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.6851196289062,0.01,19,True,0.0,0.01,372,8,6,0.049462041119113564,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.3350219726562,0.01,20,True,0.0,0.01,503,8,6,0.0852058338932693,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,990.4373779296875,0.01,21,True,0.0,0.01,2158,8,6,0.22897129110060632,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.840087890625,0.01,22,True,0.0,0.01,454,8,6,0.08989145793020725,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.333740234375,0.01,23,True,0.0,0.01,348,8,6,0.05408091703429818,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,945.9735107421875,0.01,24,True,0.0,0.01,930,8,6,0.1811113751027733,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.75830078125,0.01,25,True,0.0,0.01,457,8,6,0.06115437508560717,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.9091186523438,0.01,26,True,0.0,0.01,782,8,6,0.14357183407992125,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,968.8348999023438,0.01,27,True,0.0,0.01,794,8,6,0.13975116610527039,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,958.5592041015625,0.01,28,True,0.0,0.01,522,8,6,0.10143954097293317,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,879.0252075195312,0.01,29,True,0.0,0.01,980,8,6,0.14073800016194582,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,974.0718383789062,0.01,30,True,0.0,0.01,747,8,6,0.15485975006595254,200,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.642578125,0.001,1,True,0.0,0.001,1054,9,8,0.1403052918612957,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.1949462890625,0.001,2,True,0.0,0.001,598,9,8,0.09692791593261063,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,973.9508056640625,0.001,3,True,0.0,0.001,891,9,8,0.14173700008541346,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,927.8377075195312,0.001,4,True,0.0,0.001,989,9,8,0.12127158301882446,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,952.2741088867188,0.001,5,True,0.0,0.001,1534,9,8,0.22928137495182455,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,983.9453735351562,0.001,6,True,0.0,0.001,1583,9,8,0.1762527080718428,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,998.868408203125,0.001,7,True,0.0,0.001,1688,9,8,0.16245966707356274,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,946.6638793945312,0.001,8,True,0.0,0.001,1976,9,8,0.27495012502186,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.5675048828125,0.001,9,True,0.0,0.001,1448,9,8,0.19203787506558,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.3355712890625,0.001,10,True,0.0,0.001,952,9,8,0.1392416248563677,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,969.8717651367188,0.001,11,True,0.0,0.001,775,9,8,0.11526033305563033,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,971.563720703125,0.001,12,True,0.0,0.001,1376,9,8,0.19110533292405307,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,970.6587524414062,0.001,13,True,0.0,0.001,750,9,8,0.1126608329359442,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,999.78857421875,0.001,14,True,0.0,0.001,587,9,8,0.08669620798900723,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,980.714111328125,0.001,15,True,0.0,0.001,1192,9,8,0.1649248751346022,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,995.1966552734375,0.001,16,True,0.0,0.001,802,9,8,0.11197929200716317,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,972.2655029296875,0.001,17,True,0.0,0.001,1047,9,8,0.14222100004553795,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.5144653320312,0.001,18,True,0.0,0.001,722,9,8,0.09918908309191465,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.6851196289062,0.001,19,True,0.0,0.001,732,9,8,0.11197262490168214,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.3350219726562,0.001,20,True,0.0,0.001,612,9,8,0.09259049990214407,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,990.4373779296875,0.001,21,True,0.0,0.001,2260,9,8,0.19443241716362536,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.840087890625,0.001,22,True,0.0,0.001,665,9,8,0.11959345801733434,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.333740234375,0.001,23,True,0.0,0.001,655,9,8,0.11819499987177551,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,945.9735107421875,0.001,24,True,0.0,0.001,1249,9,8,0.18144545797258615,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.75830078125,0.001,25,True,0.0,0.001,883,9,8,0.13375400006771088,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.9091186523438,0.001,26,True,0.0,0.001,896,9,8,0.12901579192839563,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,968.8348999023438,0.001,27,True,0.0,0.001,954,9,8,0.13996816705912352,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,958.5592041015625,0.001,28,True,0.0,0.001,810,9,8,0.15675941691733897,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,879.0252075195312,0.001,29,True,0.0,0.001,1139,9,8,0.15495412494055927,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,974.0718383789062,0.001,30,True,0.0,0.001,735,9,8,0.11738537508063018,200,True,True,False,0.0010004043579101562,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.642578125,0.0001,1,True,0.0,0.0001,1383,11,9,0.11863391613587737,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.1949462890625,0.0001,2,True,0.0,0.0001,758,11,9,0.06598062510602176,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,973.9508056640625,0.0001,3,True,0.0,0.0001,1268,11,9,0.10862341593019664,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,927.8377075195312,0.0001,4,True,0.0,0.0001,1214,11,9,0.10051529202610254,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,952.2741088867188,0.0001,5,True,0.0,0.0001,1854,11,9,0.14204962505027652,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,983.9453735351562,0.0001,6,True,0.0,0.0001,1753,11,9,0.15275283390656114,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,998.868408203125,0.0001,7,True,0.0,0.0001,1721,11,9,0.15665741614066064,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,946.6638793945312,0.0001,8,True,0.0,0.0001,2383,11,9,0.1835005411412567,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.5675048828125,0.0001,9,True,0.0,0.0001,1791,11,9,0.13588925008662045,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.3355712890625,0.0001,10,True,0.0,0.0001,1179,11,9,0.10521225002594292,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,969.8717651367188,0.0001,11,True,0.0,0.0001,1034,11,9,0.08886858285404742,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,971.563720703125,0.0001,12,True,0.0,0.0001,1630,11,9,0.12953816703520715,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,970.6587524414062,0.0001,13,True,0.0,0.0001,967,11,9,0.08539729099720716,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,999.78857421875,0.0001,14,True,0.0,0.0001,817,11,9,0.07095729210413992,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,980.714111328125,0.0001,15,True,0.0,0.0001,1402,11,9,0.11165533307939768,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,995.1966552734375,0.0001,16,True,0.0,0.0001,918,11,9,0.08869916712865233,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,972.2655029296875,0.0001,17,True,0.0,0.0001,1257,11,9,0.10329858306795359,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.5144653320312,0.0001,18,True,0.0,0.0001,832,11,9,0.07974804192781448,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.6851196289062,0.0001,19,True,0.0,0.0001,900,11,9,0.08636008412577212,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.3350219726562,0.0001,20,True,0.0,0.0001,816,11,9,0.07635975000448525,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,990.4373779296875,0.0001,21,True,0.0,0.0001,2500,11,9,0.20214808289892972,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.840087890625,0.0001,22,True,0.0,0.0001,834,11,9,0.07442841702140868,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.333740234375,0.0001,23,True,0.0,0.0001,785,11,9,0.06929912511259317,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,945.9735107421875,0.0001,24,True,0.0,0.0001,1523,11,9,0.11844387510791421,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.75830078125,0.0001,25,True,0.0,0.0001,1130,11,9,0.09262749995104969,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.9091186523438,0.0001,26,True,0.0,0.0001,1148,11,9,0.09418666688725352,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,968.8348999023438,0.0001,27,True,0.0,0.0001,1234,11,9,0.1088981251232326,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,958.5592041015625,0.0001,28,True,0.0,0.0001,1015,11,9,0.09472829103469849,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,879.0252075195312,0.0001,29,True,0.0,0.0001,1509,11,9,0.12978458311408758,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,974.0718383789062,0.0001,30,True,0.0,0.0001,872,11,9,0.07304595899768174,200,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.642578125,1e-05,1,True,0.0,1e-05,1774,13,11,0.1425088751129806,200,True,True,False,9.5367431640625e-06,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.1949462890625,1e-05,2,True,0.0,1e-05,1013,13,11,0.08435300015844405,200,True,True,False,9.5367431640625e-06,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,973.9508056640625,1e-05,3,True,0.0,1e-05,1766,13,11,0.13868716591969132,200,True,True,False,9.5367431640625e-06,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,927.8377075195312,1e-05,4,True,0.0,1e-05,1434,13,11,0.11642024992033839,200,True,True,False,9.5367431640625e-06,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,952.2741088867188,1e-05,5,True,0.0,1e-05,2490,13,11,0.1825047500897199,200,True,True,False,9.5367431640625e-06,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,983.9453735351562,1e-05,6,True,0.0,1e-05,1927,13,11,0.1671513330657035,200,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
