experiment,case,instance_class,N,target_kappa,actual_kappa,eps_target,seed,total_iters,fwd_phases,rev_phases,runtime_sec,cs_violation,matched_pairs
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.642578125,0.01,1,312,14,14,0.03614958398975432,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.1949462890625,0.01,2,582,14,14,0.05475412495434284,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,973.9508056640625,0.01,3,378,14,14,0.04036033316515386,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,927.8377075195312,0.01,4,297,14,14,0.035368707962334156,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,952.2741088867188,0.01,5,845,14,14,0.07367175002582371,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,983.9453735351562,0.01,6,643,14,14,0.061298249987885356,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,998.868408203125,0.01,7,409,14,14,0.04528162511996925,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,946.6638793945312,0.01,8,276,14,14,0.035654416074976325,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.5675048828125,0.01,9,653,14,14,0.06068350002169609,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.3355712890625,0.01,10,298,14,14,0.0369180419947952,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,969.8717651367188,0.01,11,700,14,14,0.06411925004795194,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,971.563720703125,0.01,12,880,14,14,0.08043933310545981,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,970.6587524414062,0.01,13,791,14,14,0.07274462492205203,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,999.78857421875,0.01,14,530,14,14,0.05101587506942451,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,980.714111328125,0.01,15,467,14,14,0.048590500140562654,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,995.1966552734375,0.01,16,826,14,14,0.0689017919357866,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,972.2655029296875,0.01,17,348,14,14,0.040034792153164744,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.5144653320312,0.01,18,606,14,14,0.054639208130538464,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.6851196289062,0.01,19,591,14,14,0.05617658398114145,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.3350219726562,0.01,20,516,14,14,0.04984016693197191,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,990.4373779296875,0.01,21,392,14,14,0.04292562510818243,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.840087890625,0.01,22,358,14,14,0.04219504096545279,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.333740234375,0.01,23,430,14,14,0.045497833052650094,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,945.9735107421875,0.01,24,681,14,14,0.06067054206505418,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.75830078125,0.01,25,346,14,14,0.039511708077043295,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.9091186523438,0.01,26,927,14,14,0.07749791606329381,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,968.8348999023438,0.01,27,656,14,14,0.06112729199230671,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,958.5592041015625,0.01,28,311,14,14,0.036195124965161085,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,879.0252075195312,0.01,29,634,14,14,0.05673887487500906,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,974.0718383789062,0.01,30,430,14,14,0.04701175005175173,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.642578125,0.001,1,351,17,17,0.04456833307631314,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.1949462890625,0.001,2,622,17,17,0.06052504200488329,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,973.9508056640625,0.001,3,444,17,17,0.048164332984015346,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,927.8377075195312,0.001,4,364,17,17,0.041634834138676524,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,952.2741088867188,0.001,5,977,17,17,0.08512754086405039,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,983.9453735351562,0.001,6,670,17,17,0.06701358314603567,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,998.868408203125,0.001,7,443,17,17,0.05031554098241031,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,946.6638793945312,0.001,8,336,17,17,0.041486167116090655,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.5675048828125,0.001,9,742,17,17,0.07125512487255037,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.3355712890625,0.001,10,327,17,17,0.03869354212656617,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,969.8717651367188,0.001,11,646,17,17,0.06286391685716808,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,971.563720703125,0.001,12,813,17,17,0.07659412501379848,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,970.6587524414062,0.001,13,452,17,17,0.047626083018258214,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,999.78857421875,0.001,14,588,17,17,0.05827479204162955,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,980.714111328125,0.001,15,555,17,17,0.05604141694493592,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,995.1966552734375,0.001,16,595,17,17,0.059111000038683414,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,972.2655029296875,0.001,17,371,17,17,0.04073245800100267,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.5144653320312,0.001,18,625,17,17,0.06129862507805228,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.6851196289062,0.001,19,740,17,17,0.06641587498597801,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.3350219726562,0.001,20,686,17,17,0.06403704220429063,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,990.4373779296875,0.001,21,450,17,17,0.04727804195135832,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.840087890625,0.001,22,406,17,17,0.04370375000871718,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.333740234375,0.001,23,477,17,17,0.04881404200568795,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,945.9735107421875,0.001,24,734,17,17,0.06411100015975535,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.75830078125,0.001,25,340,17,17,0.04013624996878207,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.9091186523438,0.001,26,992,17,17,0.08634099992923439,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,968.8348999023438,0.001,27,735,17,17,0.07078025001101196,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,958.5592041015625,0.001,28,391,17,17,0.04454279108904302,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,879.0252075195312,0.001,29,636,17,17,0.06136529194191098,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,974.0718383789062,0.001,30,555,17,17,0.05566887487657368,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.642578125,0.0001,1,387,20,20,0.046997041907161474,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.1949462890625,0.0001,2,652,20,20,0.06583137507550418,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,973.9508056640625,0.0001,3,498,20,20,0.0538050418253988,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,927.8377075195312,0.0001,4,412,20,20,0.046970624942332506,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,952.2741088867188,0.0001,5,1001,20,20,0.08566370792686939,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,983.9453735351562,0.0001,6,725,20,20,0.06768916710279882,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,998.868408203125,0.0001,7,473,20,20,0.04940224997699261,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,946.6638793945312,0.0001,8,374,20,20,0.043166832998394966,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.5675048828125,0.0001,9,752,20,20,0.06807787506841123,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.3355712890625,0.0001,10,355,20,20,0.04160450003109872,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,969.8717651367188,0.0001,11,658,20,20,0.06403716607019305,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,971.563720703125,0.0001,12,845,20,20,0.07616295805200934,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,970.6587524414062,0.0001,13,491,20,20,0.050587916979566216,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,999.78857421875,0.0001,14,647,20,20,0.06299412483349442,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,980.714111328125,0.0001,15,588,20,20,0.06204516696743667,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,995.1966552734375,0.0001,16,739,20,20,0.07058304105885327,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,972.2655029296875,0.0001,17,388,20,20,0.04511629184707999,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.5144653320312,0.0001,18,648,20,20,0.06166516593657434,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.6851196289062,0.0001,19,820,20,20,0.07282291608862579,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.3350219726562,0.0001,20,638,20,20,0.06054733390919864,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,990.4373779296875,0.0001,21,482,20,20,0.049116583075374365,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.840087890625,0.0001,22,435,20,20,0.04678058298304677,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.333740234375,0.0001,23,517,20,20,0.05311087518930435,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,945.9735107421875,0.0001,24,782,20,20,0.07116874982602894,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.75830078125,0.0001,25,356,20,20,0.042148000095039606,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.9091186523438,0.0001,26,1057,20,20,0.08819029200822115,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,968.8348999023438,0.0001,27,776,20,20,0.0694511248730123,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,958.5592041015625,0.0001,28,438,20,20,0.04693312500603497,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,879.0252075195312,0.0001,29,653,20,20,0.061758457915857434,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,974.0718383789062,0.0001,30,587,20,20,0.05748054198920727,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.642578125,1e-05,1,423,24,24,0.04998137499205768,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.1949462890625,1e-05,2,694,24,24,0.07084629195742309,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,973.9508056640625,1e-05,3,544,24,24,0.05805187486112118,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,927.8377075195312,1e-05,4,435,24,24,0.05021520797163248,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,952.2741088867188,1e-05,5,1033,24,24,0.08918829215690494,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,983.9453735351562,1e-05,6,781,24,24,0.07421045796945691,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,998.868408203125,1e-05,7,507,24,24,0.054991459008306265,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,946.6638793945312,1e-05,8,415,24,24,0.048435250064358115,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.5675048828125,1e-05,9,797,24,24,0.07504924992099404,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.3355712890625,1e-05,10,393,24,24,0.0505602911580354,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,969.8717651367188,1e-05,11,682,24,24,0.07119858381338418,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,971.563720703125,1e-05,12,885,24,24,0.08426570799201727,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,970.6587524414062,1e-05,13,539,24,24,0.06086841598153114,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,999.78857421875,1e-05,14,683,24,24,0.07221187488175929,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,980.714111328125,1e-05,15,636,24,24,0.06960425013676286,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,995.1966552734375,1e-05,16,850,24,24,0.08380254195071757,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,972.2655029296875,1e-05,17,413,24,24,0.057590208016335964,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.5144653320312,1e-05,18,684,24,24,0.07011233293451369,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.6851196289062,1e-05,19,904,24,24,0.08703579194843769,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.3350219726562,1e-05,20,681,24,24,0.0703185407910496,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,990.4373779296875,1e-05,21,514,24,24,0.05881879199296236,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.840087890625,1e-05,22,473,24,24,0.05536462506279349,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.333740234375,1e-05,23,563,24,24,0.06472375011071563,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,945.9735107421875,1e-05,24,846,24,24,0.07975300005637109,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.75830078125,1e-05,25,406,24,24,0.05066316598095,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.9091186523438,1e-05,26,1138,24,24,0.099780417047441,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,968.8348999023438,1e-05,27,840,24,24,0.08121804194524884,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,958.5592041015625,1e-05,28,462,24,24,0.05649366695433855,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,879.0252075195312,1e-05,29,687,24,24,0.07034404203295708,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,974.0718383789062,1e-05,30,623,24,24,0.06663962500169873,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.642578125,1e-06,1,439,27,27,0.05685233301483095,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.1949462890625,1e-06,2,724,27,27,0.07593133300542831,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,973.9508056640625,1e-06,3,566,27,27,0.06682183314114809,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,927.8377075195312,1e-06,4,455,27,27,0.05962291592732072,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,952.2741088867188,1e-06,5,1057,27,27,0.09794987505301833,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,983.9453735351562,1e-06,6,829,27,27,0.08169595804065466,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,998.868408203125,1e-06,7,533,27,27,0.06257862504571676,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,946.6638793945312,1e-06,8,445,27,27,0.05773041700012982,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,938.5675048828125,1e-06,9,836,27,27,0.08381633297540247,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.3355712890625,1e-06,10,423,27,27,0.05586325004696846,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,969.8717651367188,1e-06,11,700,27,27,0.07286762492731214,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,971.563720703125,1e-06,12,915,27,27,0.087697375100106,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,970.6587524414062,1e-06,13,568,27,27,0.06531683402135968,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,999.78857421875,1e-06,14,724,27,27,0.07580233411863446,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,980.714111328125,1e-06,15,672,27,27,0.07264337502419949,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,995.1966552734375,1e-06,16,918,27,27,0.09030675003305078,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,972.2655029296875,1e-06,17,431,27,27,0.056525250198319554,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.5144653320312,1e-06,18,714,27,27,0.07442045793868601,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.6851196289062,1e-06,19,956,27,27,0.09104437497444451,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,993.3350219726562,1e-06,20,709,27,27,0.07434862502850592,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,990.4373779296875,1e-06,21,542,27,27,0.0654552080668509,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.840087890625,1e-06,22,503,27,27,0.06300037493929267,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,936.333740234375,1e-06,23,599,27,27,0.06958904210478067,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,945.9735107421875,1e-06,24,894,27,27,0.08939624996855855,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,987.75830078125,1e-06,25,435,27,27,0.05787312495522201,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,967.9091186523438,1e-06,26,1185,27,27,0.10599650000222027,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,968.8348999023438,1e-06,27,888,27,27,0.08702191594056785,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,958.5592041015625,1e-06,28,480,27,27,0.06084933294914663,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,879.0252075195312,1e-06,29,711,27,27,0.07596854097209871,0.0,200
robustness,"LTU(N=200,kappa=1000)",LTU,200,1000,974.0718383789062,1e-06,30,653,27,27,0.07117874990217388,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8887.580078125,0.01,1,276,14,14,0.03441045805811882,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6027.029296875,0.01,2,281,14,14,0.033303957898169756,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7888.857421875,0.01,3,243,14,14,0.0313191250897944,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5623.1162109375,0.01,4,181,14,14,0.026482375105842948,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6660.97021484375,0.01,5,178,14,14,0.02688625012524426,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8596.220703125,0.01,6,192,14,14,0.02775341598317027,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9888.015625,0.01,7,277,14,14,0.03241233294829726,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6394.59521484375,0.01,8,240,14,14,0.03217720799148083,0.0,199
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6042.2578125,0.01,9,252,14,14,0.031173041090369225,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8863.9541015625,0.01,10,180,14,14,0.02734683407470584,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7630.31787109375,0.01,11,278,14,14,0.03391200001351535,0.0,196
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7735.927734375,0.01,12,198,14,14,0.028851999901235104,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7679.2265625,0.01,13,287,14,14,0.03470258298330009,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9981.82421875,0.01,14,223,14,14,0.029419375117868185,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8356.357421875,0.01,15,201,14,14,0.027173666981980205,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9539.4501953125,0.01,16,285,14,14,0.032627540873363614,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7779.18212890625,0.01,17,198,14,14,0.027165708830580115,0.0,199
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9389.6513671875,0.01,18,207,14,14,0.02676779101602733,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5964.94140625,0.01,19,255,14,14,0.030118584167212248,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9373.8837890625,0.01,20,262,14,14,0.031879874877631664,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9119.43359375,0.01,21,232,14,14,0.029375542188063264,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7507.25634765625,0.01,22,245,14,14,0.029268666869029403,0.0,199
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5952.00341796875,0.01,23,309,14,14,0.0342487080488354,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6363.08837890625,0.01,24,159,14,14,0.024248083122074604,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8897.001953125,0.01,25,179,14,14,0.0248564591165632,0.0,196
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7510.7197265625,0.01,26,271,14,14,0.030742333037778735,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7565.1552734375,0.01,27,204,14,14,0.028112125117331743,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6979.87646484375,0.01,28,173,14,14,0.024636083049699664,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,4206.35107421875,0.01,29,244,14,14,0.029828791972249746,0.0,198
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7896.34765625,0.01,30,231,14,14,0.029311917023733258,0.0,197
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8887.580078125,0.001,1,435,17,17,0.047082250006496906,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6027.029296875,0.001,2,651,17,17,0.05985966604202986,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7888.857421875,0.001,3,437,17,17,0.047006583074107766,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5623.1162109375,0.001,4,716,17,17,0.06400987505912781,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6660.97021484375,0.001,5,903,17,17,0.0791646670550108,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8596.220703125,0.001,6,671,17,17,0.0647340000141412,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9888.015625,0.001,7,538,17,17,0.05257008317857981,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6394.59521484375,0.001,8,405,17,17,0.04518137499690056,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6042.2578125,0.001,9,681,17,17,0.06234525004401803,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8863.9541015625,0.001,10,237,17,17,0.03289591707289219,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7630.31787109375,0.001,11,1235,17,17,0.09833274991251528,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7735.927734375,0.001,12,832,17,17,0.07261512498371303,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7679.2265625,0.001,13,383,17,17,0.04275333299301565,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9981.82421875,0.001,14,472,17,17,0.049363499972969294,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8356.357421875,0.001,15,518,17,17,0.05261291703209281,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9539.4501953125,0.001,16,534,17,17,0.05449670902453363,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7779.18212890625,0.001,17,597,17,17,0.0583278751000762,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9389.6513671875,0.001,18,412,17,17,0.04593558283522725,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5964.94140625,0.001,19,423,17,17,0.04589549987576902,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9373.8837890625,0.001,20,542,17,17,0.055542249931022525,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,9119.43359375,0.001,21,399,17,17,0.045012042159214616,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7507.25634765625,0.001,22,434,17,17,0.047153625171631575,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,5952.00341796875,0.001,23,583,17,17,0.05614600004628301,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6363.08837890625,0.001,24,807,17,17,0.07141058309935033,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8897.001953125,0.001,25,353,17,17,0.04139299993403256,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7510.7197265625,0.001,26,565,17,17,0.05556024983525276,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7565.1552734375,0.001,27,807,17,17,0.07094625011086464,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6979.87646484375,0.001,28,347,17,17,0.03948154207319021,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,4206.35107421875,0.001,29,737,17,17,0.0646596250589937,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7896.34765625,0.001,30,480,17,17,0.04827937507070601,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,8887.580078125,0.0001,1,431,20,20,0.048487791093066335,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,6027.029296875,0.0001,2,688,20,20,0.06391733302734792,0.0,200
robustness,"LTU(N=200,kappa=10000)",LTU,200,10000,7888.857421875,0.0001,3,496,20,20,0.0543521661311388,0.0,200
